age,job,marital,education,balance,contact,day,month,campaign,pdays,previous,poutcome,default_num,deposit_num,loan_num,housing_num,duration_min
41,technician,single,tertiary,431,cellular,23,jul,1,88,5,failure,0,1,0,0,3.2666666666666666
29,management,single,tertiary,985,cellular,23,jul,2,-1,0,unknown,0,1,0,1,6.6
82,retired,married,primary,243,cellular,26,jul,1,180,2,success,0,1,0,0,4.583333333333333
37,technician,married,secondary,1707,cellular,26,jul,2,784,3,failure,0,1,0,1,9.1
46,admin.,married,unknown,5511,cellular,26,jul,2,389,1,success,0,1,0,0,6.9
44,self-employed,divorced,secondary,8,cellular,26,jul,4,-1,0,unknown,0,1,0,0,7.05
61,self-employed,married,tertiary,10861,cellular,26,jul,2,259,3,success,0,1,0,0,5.6
33,management,single,tertiary,373,cellular,27,jul,1,180,4,failure,0,1,1,0,4.45
23,management,single,tertiary,1807,cellular,27,jul,1,-1,0,unknown,0,1,0,0,10.1
45,technician,married,secondary,2776,cellular,27,jul,2,181,1,success,0,1,0,1,4.783333333333333
61,retired,married,secondary,1058,cellular,27,jul,2,91,3,success,0,1,0,0,3.6333333333333333
40,admin.,married,secondary,0,cellular,28,jul,2,182,11,success,0,1,0,0,8.266666666666667
82,housemaid,divorced,primary,1381,cellular,28,jul,5,181,4,failure,0,1,0,0,14.066666666666666
27,technician,single,secondary,204,cellular,28,jul,2,-1,0,unknown,0,1,0,0,7.85
26,technician,married,secondary,267,cellular,28,jul,2,-1,0,unknown,0,1,0,1,13.616666666666667
27,student,single,tertiary,311,cellular,28,jul,1,148,4,success,0,1,0,0,7.7
53,blue-collar,married,primary,306,cellular,28,jul,3,181,1,success,0,1,0,0,6.466666666666667
54,management,married,tertiary,752,telephone,29,jul,5,491,4,other,0,1,0,0,3.5166666666666666
64,retired,married,secondary,1574,telephone,29,jul,3,-1,0,unknown,0,1,0,0,5.016666666666667
57,technician,married,tertiary,1181,cellular,29,jul,2,182,2,success,0,1,0,0,2.816666666666667
31,management,single,tertiary,1761,telephone,29,jul,3,440,3,failure,0,1,0,1,5.533333333333333
61,admin.,married,unknown,4629,cellular,29,jul,3,183,2,success,0,1,0,1,5.816666666666666
35,unemployed,single,tertiary,154,cellular,29,jul,4,181,2,failure,0,1,0,0,3.3333333333333335
77,retired,married,secondary,4112,telephone,29,jul,1,184,3,success,0,1,0,0,7.1
36,services,married,secondary,11650,telephone,29,jul,1,-1,0,unknown,0,1,0,1,4.466666666666667
32,management,married,tertiary,6138,cellular,29,jul,2,90,9,failure,0,1,0,0,8.65
61,management,married,unknown,264,telephone,29,jul,1,178,1,success,0,1,0,0,4.5
69,retired,single,tertiary,2144,cellular,29,jul,1,184,4,success,0,1,0,0,6.95
69,technician,married,tertiary,482,cellular,29,jul,1,267,1,failure,0,1,0,0,7.966666666666667
34,admin.,married,tertiary,0,cellular,30,jul,1,183,2,success,0,1,0,0,4.866666666666666
45,management,single,tertiary,4831,cellular,30,jul,3,182,11,success,0,1,0,0,14.2
64,retired,married,primary,12067,telephone,30,jul,2,92,2,success,0,1,0,0,6.116666666666666
35,technician,single,secondary,1227,cellular,30,jul,5,134,10,success,0,1,0,0,16.75
22,student,single,unknown,1232,cellular,30,jul,1,430,2,other,0,1,0,0,4.716666666666667
34,management,single,tertiary,275,cellular,2,aug,2,455,23,other,0,1,0,0,3.2666666666666666
34,management,married,secondary,369,cellular,2,aug,3,342,4,failure,0,1,0,0,14.466666666666667
55,technician,married,unknown,240,cellular,2,aug,3,277,1,success,0,1,0,1,1.8
53,admin.,single,secondary,2398,cellular,2,aug,1,180,2,failure,0,1,0,1,5.283333333333333
63,management,married,tertiary,2785,cellular,2,aug,2,392,3,success,0,1,0,0,5.683333333333334
37,management,single,tertiary,62,cellular,2,aug,2,272,8,success,0,1,0,1,7.133333333333334
29,student,single,secondary,1377,cellular,3,aug,1,446,2,success,0,1,0,1,4.133333333333334
29,student,single,tertiary,163,cellular,3,aug,1,-1,0,unknown,0,1,0,0,4.15
38,management,married,tertiary,1199,cellular,3,aug,1,-1,0,unknown,0,1,0,0,8.033333333333333
62,retired,married,secondary,569,cellular,3,aug,2,180,6,success,0,1,0,0,3.1166666666666667
34,technician,married,secondary,0,cellular,3,aug,1,470,2,failure,0,1,0,1,4.35
56,services,married,secondary,1989,cellular,3,aug,4,181,4,success,0,1,0,0,4.65
48,housemaid,single,primary,46,cellular,3,aug,2,180,1,failure,0,1,0,0,1.8833333333333333
42,management,married,tertiary,372,cellular,3,aug,2,-1,0,unknown,0,1,0,1,10.9
68,retired,married,tertiary,2812,cellular,3,aug,4,181,3,success,0,1,0,0,6.533333333333333
43,blue-collar,married,primary,2952,cellular,3,aug,2,95,1,other,0,1,0,0,6.95
62,retired,married,secondary,569,cellular,4,aug,1,1,8,success,0,1,0,0,4.8
68,retired,married,tertiary,2812,cellular,4,aug,1,1,7,success,0,1,0,0,10.85
38,management,married,tertiary,1199,cellular,4,aug,1,1,1,success,0,1,0,0,2.966666666666667
63,entrepreneur,married,secondary,3904,telephone,4,aug,2,187,2,success,0,1,0,0,4.166666666666667
48,admin.,married,secondary,156,cellular,4,aug,1,-1,0,unknown,0,1,0,0,4.85
45,admin.,married,secondary,205,cellular,4,aug,1,92,3,success,0,1,0,0,3.0
59,unemployed,married,secondary,1625,cellular,4,aug,1,180,2,success,0,1,0,0,3.3
35,unemployed,single,tertiary,415,cellular,4,aug,1,92,4,success,0,1,0,0,7.7
32,management,married,tertiary,1812,cellular,4,aug,1,182,4,other,0,1,0,0,4.933333333333334
93,retired,married,unknown,775,cellular,4,aug,2,13,9,success,0,1,0,0,7.933333333333334
33,technician,married,secondary,180,cellular,4,aug,1,435,3,failure,0,1,0,0,9.35
48,housemaid,single,primary,46,cellular,4,aug,1,1,3,success,0,1,0,0,1.9666666666666666
38,services,married,secondary,4017,cellular,4,aug,1,96,3,success,0,1,0,0,7.833333333333333
29,management,single,tertiary,437,cellular,5,aug,1,92,1,success,0,1,0,0,8.4
38,technician,married,secondary,318,cellular,5,aug,1,182,6,success,0,1,0,0,4.566666666666666
41,technician,single,tertiary,1646,cellular,5,aug,3,92,8,success,0,1,0,1,2.8666666666666667
57,technician,divorced,secondary,470,cellular,5,aug,3,-1,0,unknown,0,1,0,0,8.0
53,management,married,tertiary,3591,cellular,5,aug,2,181,2,other,0,1,0,1,5.1
56,management,divorced,tertiary,2037,cellular,5,aug,1,91,6,failure,0,1,0,0,5.3
33,technician,single,secondary,2979,cellular,5,aug,2,437,1,failure,0,1,0,0,5.433333333333334
41,management,married,tertiary,1092,cellular,5,aug,1,-1,0,unknown,0,1,0,0,12.266666666666667
34,admin.,divorced,secondary,661,cellular,5,aug,2,183,10,failure,0,1,0,1,4.083333333333333
29,housemaid,single,tertiary,2196,cellular,5,aug,1,-1,0,unknown,0,1,0,0,3.5833333333333335
34,management,single,tertiary,417,cellular,5,aug,1,174,15,failure,0,1,0,1,4.5
21,entrepreneur,single,tertiary,2077,cellular,5,aug,1,-1,0,unknown,0,1,0,0,5.383333333333334
37,management,married,tertiary,2283,cellular,6,aug,2,92,4,success,0,1,0,0,5.05
33,student,married,secondary,1536,cellular,6,aug,2,178,4,success,0,1,0,0,4.3
45,management,married,secondary,446,cellular,6,aug,3,-1,0,unknown,0,1,0,0,5.066666666666666
61,blue-collar,married,primary,5,cellular,6,aug,2,94,3,success,0,1,0,0,9.366666666666667
22,student,single,secondary,216,cellular,6,aug,1,179,2,success,0,1,0,0,2.966666666666667
37,management,married,secondary,565,cellular,6,aug,1,93,3,failure,0,1,0,0,2.9
45,admin.,married,secondary,476,cellular,6,aug,1,364,1,other,0,1,0,0,5.933333333333334
35,admin.,single,secondary,-32,cellular,6,aug,2,178,9,success,0,1,1,0,6.1
28,blue-collar,single,secondary,1348,cellular,6,aug,2,-1,0,unknown,0,1,0,1,3.683333333333333
31,blue-collar,single,secondary,228,cellular,6,aug,1,88,4,other,0,1,0,0,12.4
62,management,married,tertiary,1859,telephone,6,aug,3,-1,0,unknown,0,1,0,0,4.083333333333333
47,management,married,tertiary,2306,telephone,6,aug,4,-1,0,unknown,0,1,0,0,3.9833333333333334
57,admin.,married,unknown,2038,cellular,9,aug,1,182,2,failure,0,1,0,0,10.466666666666667
60,technician,married,secondary,824,cellular,9,aug,1,181,8,success,0,1,0,1,4.416666666666667
25,student,single,secondary,348,cellular,10,aug,1,-1,0,unknown,0,1,0,0,4.083333333333333
40,blue-collar,married,secondary,1515,cellular,10,aug,1,-1,0,unknown,0,1,0,1,8.383333333333333
33,management,married,tertiary,1514,cellular,10,aug,1,728,2,failure,0,1,0,0,7.45
53,unemployed,married,secondary,94,cellular,10,aug,1,181,14,success,0,1,0,0,8.216666666666667
30,technician,single,tertiary,2325,cellular,10,aug,1,127,7,failure,0,1,0,0,4.383333333333334
36,student,single,unknown,417,cellular,10,aug,1,181,1,success,0,1,0,0,5.066666666666666
56,technician,divorced,secondary,3450,cellular,10,aug,1,181,2,success,0,1,0,0,8.45
38,entrepreneur,single,secondary,2543,cellular,10,aug,1,414,4,failure,0,1,0,0,3.716666666666667
29,admin.,single,secondary,464,cellular,10,aug,2,518,1,failure,0,1,0,0,5.283333333333333
61,retired,married,secondary,1853,telephone,10,aug,1,181,2,success,0,1,0,0,8.666666666666666
62,blue-collar,married,secondary,272,cellular,11,aug,1,286,2,failure,0,1,0,0,2.433333333333333
24,student,single,secondary,1925,cellular,11,aug,1,-1,0,unknown,0,1,0,0,22.716666666666665
65,entrepreneur,married,tertiary,2331,telephone,11,aug,1,183,2,success,0,1,0,0,7.083333333333333
70,retired,married,primary,324,cellular,11,aug,1,308,6,other,0,1,0,0,10.533333333333333
60,technician,married,secondary,116,cellular,11,aug,2,181,8,success,0,1,0,0,5.483333333333333
30,student,single,secondary,1779,cellular,11,aug,1,433,1,success,0,1,0,0,3.8833333333333333
51,management,married,tertiary,346,cellular,11,aug,1,180,6,success,0,1,0,0,3.95
36,self-employed,single,tertiary,353,cellular,11,aug,2,181,2,success,0,1,0,0,6.016666666666667
42,management,married,tertiary,27696,cellular,11,aug,1,91,7,success,0,1,0,0,6.166666666666667
58,management,married,secondary,2155,cellular,11,aug,2,182,7,success,0,1,1,0,4.133333333333334
43,blue-collar,married,secondary,413,cellular,12,aug,2,182,4,success,0,1,0,1,3.9166666666666665
77,retired,married,primary,2590,telephone,12,aug,1,178,20,failure,0,1,0,0,5.75
34,blue-collar,married,secondary,320,cellular,12,aug,1,828,2,failure,0,1,0,1,5.866666666666666
35,blue-collar,married,secondary,1454,cellular,12,aug,1,182,4,success,0,1,0,1,5.383333333333334
39,blue-collar,married,secondary,1382,cellular,12,aug,1,182,2,success,0,1,0,1,5.95
35,self-employed,married,tertiary,2427,cellular,12,aug,3,31,10,success,0,1,0,0,2.9166666666666665
41,admin.,married,secondary,2498,cellular,12,aug,1,-1,0,unknown,0,1,0,0,6.85
25,student,single,unknown,1003,cellular,12,aug,1,-1,0,unknown,0,1,0,0,6.016666666666667
51,blue-collar,married,secondary,2007,cellular,12,aug,3,-1,0,unknown,0,1,0,1,20.433333333333334
48,unemployed,married,secondary,926,cellular,12,aug,2,178,10,success,0,1,0,0,8.4
26,unemployed,single,secondary,632,cellular,12,aug,3,181,1,success,0,1,0,0,5.2
55,unknown,married,secondary,2206,cellular,12,aug,1,91,5,success,0,1,0,0,4.416666666666667
49,services,married,primary,1830,cellular,13,aug,1,179,1,success,0,1,0,1,4.35
29,self-employed,single,tertiary,814,unknown,13,aug,1,-1,0,unknown,0,1,0,0,7.683333333333334
67,housemaid,divorced,secondary,5275,cellular,13,aug,4,-1,0,unknown,0,1,0,0,3.7
42,admin.,divorced,secondary,2129,cellular,13,aug,1,182,2,other,0,1,0,0,10.55
35,management,married,tertiary,2717,cellular,13,aug,6,-1,0,unknown,0,1,0,0,6.566666666666666
37,technician,married,tertiary,341,cellular,13,aug,3,182,3,success,0,1,0,0,4.783333333333333
35,management,divorced,tertiary,2885,cellular,13,aug,3,43,8,other,0,1,0,0,3.316666666666667
61,retired,married,secondary,523,cellular,13,aug,3,183,4,success,0,1,0,0,3.5166666666666666
60,services,married,tertiary,4256,cellular,16,aug,3,761,1,other,0,1,0,1,3.9833333333333334
33,technician,married,secondary,484,cellular,16,aug,3,182,9,success,0,1,0,1,3.4166666666666665
27,blue-collar,single,secondary,535,cellular,16,aug,3,95,4,success,0,1,0,0,4.416666666666667
24,student,single,secondary,431,cellular,19,aug,11,185,5,success,0,1,0,0,6.966666666666667
57,retired,married,tertiary,1269,cellular,31,aug,1,-1,0,unknown,0,1,0,0,18.666666666666668
63,admin.,married,secondary,0,cellular,31,aug,5,-1,0,unknown,0,1,0,1,4.216666666666667
61,housemaid,married,primary,211,cellular,31,aug,2,186,3,failure,0,1,0,0,7.383333333333334
52,self-employed,married,tertiary,4012,cellular,31,aug,3,92,5,other,0,1,0,0,10.566666666666666
34,admin.,single,tertiary,625,unknown,31,aug,1,-1,0,unknown,0,1,1,0,0.5666666666666667
28,management,single,tertiary,1584,cellular,1,sep,2,-1,0,unknown,0,1,0,1,3.7
60,management,married,tertiary,315,cellular,1,sep,1,183,3,success,0,1,0,0,14.0
32,admin.,married,secondary,200,cellular,1,sep,1,29,3,failure,0,1,0,0,12.15
34,management,married,tertiary,589,cellular,1,sep,1,44,3,other,0,1,0,0,5.0
31,services,single,secondary,-205,cellular,1,sep,1,579,1,failure,0,1,0,0,8.016666666666667
28,blue-collar,single,secondary,-46,cellular,1,sep,1,92,14,success,0,1,0,1,3.316666666666667
55,admin.,married,secondary,8304,cellular,1,sep,1,92,1,success,0,1,0,0,3.216666666666667
65,retired,married,primary,308,cellular,1,sep,1,-1,0,unknown,0,1,0,0,6.666666666666667
37,management,married,tertiary,1113,cellular,1,sep,2,183,2,success,0,1,0,0,4.416666666666667
35,management,single,tertiary,992,cellular,1,sep,1,-1,0,unknown,0,1,1,0,3.966666666666667
33,admin.,single,tertiary,272,cellular,1,sep,2,92,3,success,0,1,0,1,4.883333333333334
75,retired,married,primary,1413,cellular,1,sep,2,188,2,success,0,1,0,0,8.866666666666667
48,unknown,single,unknown,1819,cellular,2,sep,1,458,1,failure,0,1,0,0,24.0
33,entrepreneur,single,tertiary,1623,cellular,2,sep,3,-1,0,unknown,0,1,0,1,4.85
38,management,married,tertiary,630,cellular,2,sep,1,388,3,other,0,1,0,0,6.033333333333333
25,student,single,secondary,2975,cellular,2,sep,2,-1,0,unknown,0,1,0,0,13.316666666666666
41,unemployed,single,tertiary,7968,cellular,2,sep,1,184,4,success,0,1,0,0,6.733333333333333
25,student,single,secondary,154,cellular,2,sep,1,183,3,success,0,1,0,0,6.366666666666666
27,student,single,tertiary,5169,cellular,3,sep,1,466,3,success,0,1,0,1,7.183333333333334
49,admin.,single,tertiary,228,cellular,3,sep,2,93,2,success,0,1,0,1,4.2
43,technician,married,secondary,4945,cellular,3,sep,3,185,2,success,0,1,0,1,3.65
52,management,married,unknown,1708,unknown,6,sep,1,75,4,failure,0,1,0,0,5.166666666666667
48,management,married,tertiary,0,cellular,6,sep,2,125,6,failure,0,1,0,1,3.2333333333333334
29,unemployed,single,unknown,1584,cellular,6,sep,1,-1,0,unknown,0,1,0,0,4.083333333333333
43,admin.,single,secondary,1707,cellular,6,sep,3,504,5,other,0,1,0,1,6.15
65,admin.,married,secondary,952,cellular,6,sep,1,96,1,success,0,1,0,0,4.25
72,retired,married,secondary,1978,cellular,6,sep,1,-1,0,unknown,0,1,0,0,5.2
26,technician,single,secondary,1105,cellular,6,sep,1,297,3,other,0,1,0,1,6.916666666666667
37,services,married,secondary,52,cellular,6,sep,1,185,9,success,0,1,0,1,15.133333333333333
37,management,married,tertiary,6771,cellular,7,sep,1,186,1,success,0,1,0,0,5.616666666666666
28,management,single,tertiary,890,cellular,7,sep,1,-1,0,unknown,0,1,0,1,3.35
61,retired,married,primary,56,cellular,7,sep,3,-1,0,unknown,0,1,0,0,4.8
32,blue-collar,married,primary,1644,cellular,7,sep,3,102,5,other,0,1,0,0,8.2
51,management,single,tertiary,151,cellular,8,sep,1,427,3,success,0,1,0,1,10.633333333333333
38,admin.,married,secondary,0,cellular,8,sep,1,92,3,success,0,1,0,1,3.5
34,management,divorced,tertiary,2240,cellular,8,sep,2,184,3,success,0,1,0,0,3.6666666666666665
60,unemployed,married,secondary,957,cellular,8,sep,1,184,3,success,0,1,0,0,4.1
24,student,single,secondary,689,cellular,8,sep,1,-1,0,unknown,0,1,0,0,10.5
36,management,married,tertiary,2161,cellular,8,sep,2,183,5,success,0,1,0,0,11.8
46,student,single,unknown,1527,cellular,8,sep,3,184,1,success,0,1,0,0,5.966666666666667
80,retired,married,secondary,8304,telephone,8,sep,3,91,13,success,0,1,0,0,10.1
37,management,single,tertiary,698,cellular,8,sep,2,-1,0,unknown,0,1,0,0,18.016666666666666
39,management,married,tertiary,494,cellular,9,sep,1,183,5,success,0,1,0,0,3.6
62,retired,married,secondary,2801,cellular,9,sep,1,183,1,success,0,1,1,1,4.35
84,retired,married,tertiary,4761,telephone,9,sep,1,92,3,failure,0,1,0,0,23.416666666666668
24,student,single,tertiary,834,cellular,9,sep,1,-1,0,unknown,0,1,0,0,11.316666666666666
24,student,single,secondary,139,cellular,9,sep,4,-1,0,unknown,0,1,0,0,7.166666666666667
28,management,married,tertiary,12,cellular,9,sep,1,-1,0,unknown,0,1,0,1,3.3666666666666667
31,management,married,tertiary,877,cellular,9,sep,1,92,8,success,0,1,0,0,3.4833333333333334
33,unemployed,single,secondary,2066,cellular,9,sep,1,749,2,failure,0,1,1,0,5.083333333333333
33,admin.,single,secondary,555,cellular,9,sep,1,365,1,success,0,1,0,1,3.4
64,retired,married,primary,48,cellular,9,sep,3,92,1,success,0,1,0,0,2.783333333333333
48,technician,married,primary,235,cellular,9,sep,2,191,3,success,0,1,0,0,6.433333333333334
28,admin.,married,secondary,1595,cellular,9,sep,1,254,4,success,0,1,0,0,4.466666666666667
28,student,single,tertiary,5741,cellular,10,sep,5,200,3,failure,0,1,0,0,17.366666666666667
69,retired,married,unknown,426,telephone,10,sep,2,185,2,success,0,1,0,0,3.5166666666666666
28,management,single,tertiary,187,cellular,10,sep,1,93,2,success,0,1,0,0,4.25
24,admin.,single,secondary,166,cellular,10,sep,2,-1,0,unknown,0,1,0,0,4.266666666666667
52,unemployed,married,secondary,1416,cellular,13,sep,3,187,3,success,0,1,0,0,3.6333333333333333
37,services,single,tertiary,1189,cellular,13,sep,9,199,4,other,0,1,0,0,5.383333333333334
25,student,single,secondary,486,cellular,13,sep,3,199,4,failure,0,1,0,0,4.55
58,management,married,tertiary,0,cellular,14,sep,2,-1,0,unknown,0,1,0,0,5.966666666666667
62,retired,married,tertiary,2557,cellular,14,sep,1,216,7,success,0,1,0,1,3.5166666666666666
41,admin.,married,secondary,3138,cellular,14,sep,1,398,1,failure,0,1,0,0,6.816666666666666
28,management,single,tertiary,1720,cellular,14,sep,1,91,4,success,0,1,0,0,3.8333333333333335
75,retired,married,primary,1765,telephone,14,sep,1,187,4,failure,0,1,0,0,13.466666666666667
21,student,single,unknown,1506,cellular,14,sep,1,-1,0,unknown,0,1,0,0,5.666666666666667
40,entrepreneur,married,tertiary,3585,cellular,15,sep,3,-1,0,unknown,0,1,0,0,8.433333333333334
35,blue-collar,married,secondary,262,cellular,15,sep,1,75,6,failure,0,1,0,0,5.516666666666667
49,management,married,tertiary,1093,cellular,15,sep,1,246,4,success,0,1,1,1,5.266666666666667
39,management,married,unknown,76,cellular,15,sep,1,183,1,success,0,1,0,0,3.3333333333333335
63,admin.,divorced,secondary,4680,cellular,15,sep,2,-1,0,unknown,0,1,0,0,15.883333333333333
38,management,married,tertiary,1477,cellular,15,sep,3,769,2,failure,0,1,0,0,6.416666666666667
72,retired,married,tertiary,3561,telephone,15,sep,3,184,7,success,0,1,0,0,8.516666666666667
31,management,single,tertiary,3340,cellular,15,sep,2,469,3,success,0,1,0,0,3.55
49,technician,married,tertiary,1071,cellular,16,sep,1,91,1,success,0,1,0,0,3.75
29,management,married,tertiary,247,cellular,16,sep,2,587,3,failure,0,1,0,0,2.3833333333333333
39,admin.,divorced,secondary,112,cellular,16,sep,3,-1,0,unknown,0,1,0,0,9.566666666666666
78,retired,divorced,primary,527,cellular,16,sep,1,-1,0,unknown,0,1,0,0,3.216666666666667
61,housemaid,married,primary,2580,cellular,16,sep,3,202,7,other,0,1,0,0,4.5
60,retired,married,secondary,975,cellular,16,sep,1,792,1,failure,0,1,0,0,5.05
58,management,divorced,unknown,2986,cellular,16,sep,1,91,5,other,0,1,0,0,6.9
67,retired,married,secondary,2048,cellular,16,sep,5,195,4,other,0,1,0,0,7.533333333333333
